0,1,2,3,4,5,6,7,8,9,10,11
State / UT,City / town / village,Location,"No. of
monitoring
days",,PM10 Concentration in µg/m3,,,,,,
,,,,,Minimum,,,Maximum,,"Annual
Average",
,,,,,(24-hourly,,,(24-hourly,,,
,,,,,average),,,average),,,
,,Tollygunge,142,26,,,318,,,131,
,Krishnanagar,"Krishnanagar Municipility, TN Thakur Road",104,54,,,408,,,160,
,Malda,"WBPCB Office, Paribesh Bhaban, Vill.
Abhirampur",104,45,,,111,,,69,
,Medinipur,Vidyasagar University,104,54,,,116,,,82,
,Purulia,Purulia Municipility,104,55,,,135,,,74,
,Raigunj,Raigunj College,103,31,,,108,,,67,
,Rampurhat,Rampurhat Municipility,104,62,,,136,,,84,
,Ranaghat,"Ranaghat Municipility, 11 school lane",104,35,,,361,,,143,
,Raniganj,Raniganj Municipality,104,126,,,257,,,147,
,,"Mangalpur, SKS School Mangalpur",104,124,,,254,,,146,
,,Jamuria Municipality,104,125,,,256,,,147,
,Rishra,Rishra Municipility,104,28,,,308,,,114,
,Sankrail,Bharat Co-op Housing Society,104,17,,,311,,,98,
,,"Bagan Police Station, Bagan",104,24,,,265,,,95,
,,Dhulagar Gram Pachayat,104,20,,,257,,,96,
,,"P Mukherjee's House, Near SBI Amta",104,19,,,266,,,85,
,Siliguri,Siliguri,104,33,,,124,,,72,
,Suri,Suri Municipility,104,55,,,136,,,81,
,Tamluk,"HP Gas Service Station, Maniktala",104,61,,,165,,,106,
,Tribeni,Tribeni Health Center,104,23,,,256,,,97,
,Uluberia,"ESI hospital nursing building, 3rd floor, Near
Sahib Mandir",104,22,,,244,,,95,
No. of,,,,,,,,,,,
monitoring,,,,,,,,,,,
days,,,,,,,,,,,
Annual,,,,,,,,,,,
Average,,,,,,,,,,,
State / UT,City / town / village,Location,"No. of
monitoring
days",,PM2.5 Concentration in µg/m3,,,,,,
,,,,,Minimum,,,Maximum,,"Annual
Average",
,,,,,(24-hourly,,,(24-hourly,,,
,,,,,average),,,average),,,
"Andhra
Pradesh",Anantapur,Kamala Nagar,47,7,,,102,,,34,
,Chitoor,GNC Toll Gate Tirumala,49,4,,,77,,,26,
,,"Near Nutrine Confectionery, Palamaner
Road",18,7,,,62,,,28,
,Kadapa,"Near ICL Industries, Yerragunta, YSR",20,7,,,43,,,28,
,Kakinada,Office Building Ramanayyapeta,13,32,,,110,,,66,
,Kurnool,"Mourya Inn, Krishna Nagar",50,8,,,65,,,26,
,Nellore,"Venkatareddy Nagar, Vedayapalem",4,32,,,38,,,34,
,"Rajahmundry/
Rajamahendravaram","Staff Clud Building, A.P. Paper Mill",12,27,,,107,,,69,
,Tirupati,"Regional Science Centre, Chittoor Bypass",2,10,,,14,,,12,
,Vijaywada,Benz Circle,36,24,,,48,,,29,
,,Autonagar,33,25,,,52,,,30,
,,Police Control Room,31,24,,,50,,,30,
,Vishakhapatnam,"Industrial Estate, Marripalem",21,12,,,77,,,35,
,,"Panchayat Raj office, Mindi",20,16,,,161,,,58,
,,Police Barracks,28,7,,,159,,,58,
,,"INS-Virabahu, Naval Area",8,31,,,71,,,49,
,,Seethammadhara,32,8,,,151,,,38,
,,Ganapuram Area,31,10,,,201,,,50,
,,"Pedagantyada (V), Gajuwada (M)",16,10,,,122,,,50,
,,"CWMP, RAMKY, Parawada",27,15,,,93,,,51,
Assam,Guwahati,"Head Office, Bamunimaidam",145,17,,,197,,,72,
,,"Khanapara, Central Dairy, Kamrup",14,38,,,98,,,61,
Bihar,Begusarai,Begusarai,102,19,,,141,,,58,
,Muzaffarpur,"BSPCB Regional Office, Bela Industrial
Area, Bela",107,21,,,239,,,84,
Chandigarh,Chandigarh,"Modern Foods, Industrial Area",89,10,,,240,,,51,
,,Sector-17 C,133,10,,,190,,,45,
,,"Punjab Engineering College, Sector- 12",133,7,,,275,,,48,
,,"Sector-39, IMTECH",138,10,,,182,,,54,
,,Kaimbwala Village,123,11,,,178,,,51,
Chattisgarh,Bilaspur,"Regional Office, CECB Vyapar Vihar",96,10,,,38,,,20,
,Korba,"HIG 21,22.Near Ghantaghar, MP
Extension",55,10,,,28,,,21,
,,"Pragati Nagar NTPC Colony, Jamnipali",48,12,,,22,,,16,
,Raigarh,"Regional Office, ECB, Raigarh",94,11,,,35,,,22,
,,"Jindal Industrial Area,Punjipathra, Raigarh",104,12,,,56,,,35,
"Dadra &
Nagar
Haveli","Baldevi (Dadra &
Nagar Haveli)*","Baldevi Village, Athola, Dandul Faliya,
Teh:Dadra & Nagar Haveli",103,9,,,46,,,27,
,Silvassa,"Khadoli Industrial Area, Khadoli",99,17,,,59,,,45,
,,"Chetan Guest House, Near Post Office,
Piperia, silvassa Char Rasta",101,18,,,59,,,40,
"Daman &
Diu",Daman,"Prima Plastic, Kadaiya Industrial Area,
Kadaiya",103,13,,,59,,,40,
,,"Mashal Chawk, Nani Daman",99,16,,,57,,,40,
,Patlara (Daman)*,"Makat Faliya/ Ambavadi, Patlara Village,
Moti Daman Teh:Daman",101,11,,,45,,,26,
Delhi,Delhi,Janakpuri,98,23,,,988,,,112,
,,"Naraina Industrial Area, Delhi",94,12,,,341,,,109,
,,Nizamuddin,45,12,,,204,,,93,
,,Pritampura,96,27,,,831,,,145,
,,Shahadra,22,73,,,365,,,167,
,,Siri Fort,7,63,,,116,,,100,
Goa,Amona,"Amona, Bicholim",63,6,,,31,,,20,
,Assanora,"Assanora Junction, Bardez",65,7,,,31,,,18,
,Bicholim,Bicholim,64,7,,,56,,,23,
,Codli,"Codli Tisk, Ponda, Sanguem",64,8,,,46,,,20,
,Cuncolim,Cuncolim,50,19,,,54,,,42,
,Curchorem,"Curchorem, Sanvordem, Quepem",69,11,,,56,,,32,
,Honda,"Honda Junction, Sattari",65,7,,,44,,,20,
,Kundaim,Kundaim Industrial Estate,66,7,,,56,,,22,
,Margao,Margao Town,64,7,,,30,,,18,
,Mormugao,"Fire Brigade Station, Port Trust",19,7,,,64,,,38,
No. of,,,,,,,,,,,
monitoring,,,,,,,,,,,
days,,,,,,,,,,,
Annual,,,,,,,,,,,
Average,,,,,,,,,,,
State / UT,City / town / village,Location,"No. of
monitoring
days",,PM2.5 Concentration in µg/m3,,,,,,
,,,,,Minimum,,,Maximum,,"Annual
Average",
,,,,,(24-hourly,,,(24-hourly,,,
,,,,,average),,,average),,,
,Panaji,"Old GSPCB premises, Patto",6,2,,,19,,,8,
,Ponda,Ponda Town,55,6,,,84,,,29,
,Sanguem,"Near Railway Station at Kalem, Sanguem",65,12,,,46,,,31,
,Tilamol,"Quepem, Tilamol",51,12,,,71,,,44,
,Tuem,Tuem Industrial Estate,64,8,,,27,,,17,
,Usgao,"Usgao Plae, Junction, Ponda",64,8,,,32,,,19,
,Vasco,"Fuse Call Office, Mormugao",8,15,,,98,,,60,
Gujarat,Ahmedabad,"Naroda, G.I.D.C., Ahmadabad",95,40,,,96,,,68,
,,Cadilla Bridge Narol,104,42,,,128,,,81,
,,"Bhagavathi Estate, Keval Kanta Road,
Rakhiyal",104,31,,,134,,,70,
,,"Reliable Products, 61/62 Ilaben
estate,PiranaDump Site,Narol (previous
Dyno Wash)",104,46,,,143,,,96,
,,L.D. Engg. College,104,33,,,185,,,62,
,,"Shardaben Hospital, Saraspur",104,25,,,106,,,68,
,,"R.C. Technical High School, Mirzapur",104,24,,,112,,,62,
,,"AZL Behrampura, Ahmadabad",105,36,,,97,,,74,
,,Sola L.T. Chanakyapuri Pumping Station,105,38,,,109,,,78,
,Anklesvar,Rallis India Ltd.,105,27,,,75,,,46,
,,"Durga Traders, Bhavanafarm Society",105,11,,,75,,,46,
,Jamnagar,Fisheries Office,105,22,,,107,,,44,
,Rajkot,Nr. Sardhara Industrial Corporation,104,27,,,112,,,67,
,,GPCB Regional Offce,105,36,,,112,,,61,
,Surat,S.V.R. Engg. College,105,22,,,59,,,37,
,,"B.R.C. High School, Udhna",104,34,,,126,,,71,
,,Near Air India Office,104,31,,,96,,,61,
,Vadodara,"GPCB Office, Geri Vasahat",104,25,,,84,,,55,
,,"Sterling Gelatin Guest House, Vill-
Karakhadi Padia",104,29,,,82,,,52,
,,Dandia Bazaar,104,35,,,102,,,63,
,,CETP Nandesari,104,35,,,108,,,73,
,,Lubrizol,101,30,,,100,,,57,
,Vapi,"GEB, IIIrd Phase, GIDC",102,36,,,96,,,59,
,,"Vapi Nagar Palika, Vapi",105,29,,,98,,,48,
"Himachal
Pradesh",Damtal,Regional Office,76,5,,,148,,,25,
,,Old Road,123,5,,,95,,,27,
,Dharamshala,Kotwali Bazar Dharamshala,64,9,,,54,,,23,
,,"Daari, Dharamshala",110,0,,,79,,,22,
,Kala Amb,Kala Amb Industrial Area,47,25,,,87,,,64,
,,Kala Amb Town/Trilokpur,37,25,,,79,,,42,
,Manali,"Nehru Park, Manali, Kullu",76,9,,,75,,,30,
,,"HPSPCB, Hadimba Road, Manali, Kullu",109,4,,,48,,,21,
,Paonta Sahib,Paonta Sahib,91,11,,,103,,,51,
,,Gondhpur Industrial Area,70,12,,,113,,,51,
,Parwanoo,"Regional Office, Sector- 4",62,4,,,117,,,13,
,,Asst. Commissioner Building Sector I,22,6,,,19,,,13,
,Shimla,"Bus Stand, Winterfield",63,14,,,65,,,33,
,Sunder Nagar,"HPSPCB, BBMB Colony, Mandi",59,8,,,162,,,51,
,,"Muncipal Council, NH-21, Mandi",104,9,,,151,,,43,
"Jammu &
Kashmir",Jammu,"Regional Office, Jammu",90,14,,,77,,,45,
,,"M.A. Stadium, Jewel Chowk",100,18,,,79,,,45,
,,Bari Brahamana Industrial Area,95,12,,,63,,,44,
Karnataka,Bagalkote,Bagalkote KSPCB Office Premises,79,6,,,78,,,35,
,Bangalore,"Graphite India, White Field Road",29,32,,,70,,,53,
,,"AMCO Batteries, Mysore Road",118,18,,,72,,,46,
,,Peenya Industrial Area,32,28,,,66,,,44,
,,Yeshwanthpura police station,119,10,,,91,,,48,
,,"TERI office, Vital Medi healthcare Pvt Ltd",65,23,,,69,,,46,
,Belgaum,Karnataka SPCB Office Building,26,9,,,82,,,50,
,Bidar,KSPCB Office Premises,44,11,,,76,,,41,
,Bijapur,KSPCB Office Premises,85,4,,,75,,,31,
,Devanagere,"Regional Office building, KSPCB",94,4,,,45,,,19,
,,"HPF Intakewell, Kumarapattnam",53,4,,,33,,,16,
,Gulburga,Government Hospital,55,9,,,90,,,41,
,Hassan,KSRTC bus stand building,76,17,,,39,,,27,
No. of,,,,,,,,,,,
monitoring,,,,,,,,,,,
days,,,,,,,,,,,
Annual,,,,,,,,,,,
Average,,,,,,,,,,,
State / UT,City / town / village,Location,"No. of
monitoring
days",,PM2.5 Concentration in µg/m3,,,,,,
,,,,,Minimum,,,Maximum,,"Annual
Average",
,,,,,(24-hourly,,,(24-hourly,,,
,,,,,average),,,average),,,
,Hubli-Dharwad,"Lakkamanahalli Industrial Area, Dharwad",100,13,,,36,,,22,
,,"Rani Chennamma Circle, Hubli",60,17,,,41,,,29,
,Kolar,"KSPCB Office Premises, Kolar",21,29,,,58,,,38,
,Mysore,"K.R.Circle, Visvesvaraya Bldg",94,22,,,38,,,29,
,Raichur,"KSPCB Office Premises, Raichur",106,5,,,77,,,33,
,Shimaga,"The VISL, Oxygen Plant, Shimoga",100,8,,,42,,,17,
Kerala,Kozhikode,Kozhikode City,10,2,,,13,,,7,
,,Nallalam,10,2,,,12,,,6,
"Madhya
Pradesh",Amlai,HJI,102,20,,,67,,,31,
,,OPM,140,18,,,70,,,27,
,Bhopal,"Hamidia Road, MP Hastshilp Vikas Nigam",103,27,,,142,,,67,
,,CETP Govindpura,113,26,,,124,,,57,
,,"Nutan Subhash School, T.T. Nagar",92,16,,,117,,,40,
,,"Kolar Thana, Kolar Road, Bhopal",98,29,,,117,,,60,
,,"AKVN Office, Industrial Area Mandideep,
Raisen",88,44,,,142,,,76,
,,"Barkatuallah University, Hoshgabad Road,
Bhopal",93,23,,,97,,,53,
,,"Main Road, Hemu Colony, Bairagarh,
Bhopal",106,16,,,90,,,57,
,Chhindwara,"HIG -33, Front of Geetanali Park Housing
Board Colony, Chadagaon",59,13,,,66,,,47,
,,"Hindustan Unileaver, Narsinghpur Road,",28,22,,,58,,,49,
,Dewas,EID Perry (I) Limited,103,25,,,96,,,51,
,,Dewas Metal Section,94,25,,,96,,,49,
,,Vikas Nagar,100,21,,,96,,,46,
,Gwalior,Dindayal Nagar,74,37,,,90,,,61,
,,Maharaj Bada,91,37,,,90,,,64,
,Indore,"M.P. Laghu Udyog, Pologround",98,20,,,89,,,41,
,,"Kothari Market, M.G. Road",108,23,,,141,,,40,
,,"Telephone Nagar, 26 A, Kanadia Road",86,19,,,115,,,43,
,Jabalpur,Vijay Nagar,102,15,,,104,,,38,
,,Udaipur Beverage Racchai,102,13,,,87,,,47,
,Katni,"HIG-4 Housing Board Colony Jhinjhri, Katni",97,21,,,74,,,37,
,,"Calderys Works Refactories India Private
Limited, Guest House, Katni",92,15,,,80,,,37,
,Nagda,Chem. D. Labour Club,63,21,,,44,,,29,
,,B C I Labour Club,62,16,,,38,,,30,
,,Grasim Kalyan Kendra,65,22,,,55,,,36,
,Prithampur,"Vikas Bhavan, Sector-2",90,17,,,54,,,35,
,,"RCC Over Head Tank No. 1, Sector-3",51,12,,,46,,,33,
,Sagar,Pt.Deendayal Nagar,98,8,,,89,,,34,
,,"Katra Bazar, Sagar",100,5,,,72,,,26,
,Satna,Sub-divisional Office E/M Light Machniery,89,27,,,98,,,56,
,,"MPPCB,Dharwari GaliNo.5,House No.318",113,24,,,64,,,40,
,Singrauli,Jayant Township,97,33,,,75,,,53,
,,"N.T.P.C., Vidyanagar",100,33,,,74,,,52,
,,Waidhan,97,29,,,82,,,52,
,Ujjain,District Office,53,13,,,56,,,38,
,,Regional Office,69,8,,,46,,,27,
,,Mahakal Temple,87,8,,,273,,,37,
,,Chamunda Mata Chouraha,75,17,,,58,,,35,
"Maharashtr
a",Mumbai,Worli,96,4,,,212,,,46,
,Nagpur,"NEERI Lab, Nehru Marg, Highway No. 7",96,12,,,111,,,44,
Meghalaya,Shillong,"Boards Office Permises, Lumpyngngad",104,8,,,18,,,12,
Odisha,Angul,Industrial Estate,106,18,,,85,,,52,
,,NALCO Township,105,28,,,97,,,47,
,Balasore,Sahadevkhunta,104,30,,,95,,,44,
,,DIC office,104,30,,,89,,,44,
,,Rasalpur near Balgopalpur I/A,104,36,,,78,,,53,
,Berhampur,Regional Office Orissa SPCB,103,11,,,65,,,33,
,Bhubneshwar,Capital Police Station,53,13,,,42,,,31,
,,IRC Village,80,12,,,65,,,32,
,,Office Premises Bhubaneswar,57,12,,,100,,,40,
,,"Water works, Palasuni, Rasalgarh",32,16,,,41,,,28,
,,"Patrapara, Khandagiri",59,10,,,46,,,26,
No. of,,,,,,,,,,,
monitoring,,,,,,,,,,,
days,,,,,,,,,,,
Annual,,,,,,,,,,,
Average,,,,,,,,,,,
State / UT,City / town / village,Location,"No. of
monitoring
days",,PM2.5 Concentration in µg/m3,,,,,,
,,,,,Minimum,,,Maximum,,"Annual
Average",
,,,,,(24-hourly,,,(24-hourly,,,
,,,,,average),,,average),,,
,,Chandrashekharpur,93,15,,,84,,,33,
,Bonaigarh,"Govt. Hospital Bonai At/Po/PS-Bonai Dist-
Sudargarh",105,13,,,182,,,36,
,Cuttack,"Traffic Tower, Badambadi",56,38,,,73,,,55,
,,P.H.D Office Barabati,105,23,,,108,,,47,
,,"R.O. Cuttack Office, Surya Vihar",105,26,,,100,,,48,
,Jharsuguda,R.O. Building Cox colony,106,32,,,103,,,56,
,,"TRL Colony, M/s. TRL Krosaki Refractories
Ltd. PO: Bhepahar,",100,35,,,86,,,58,
,Kalinga Nagar,RO Office Building,50,36,,,60,,,47,
,,"Maintenance Office of M/s NINL, Duburi",41,61,,,77,,,69,
,Paradeep,On roof of PPT Staff Quarter,82,16,,,161,,,48,
,,On roof of PPL Gueest,74,16,,,119,,,37,
,,On roof of STP building IFFCO,13,33,,,102,,,60,
,Rajgangpur,"DISIR, Rajgangpur",87,5,,,131,,,49,
,Rayagada,Regional Office Orissa SPCB,105,11,,,118,,,37,
,,"LPS High School, Jaykaypur",104,11,,,96,,,42,
,Rourkela,"Regional Office, ORPB",94,14,,,267,,,41,
,,Kalunga Industrial Estate,87,33,,,93,,,57,
,,"IDL Police Out-post, Sonaparbat",104,37,,,101,,,50,
,,"Kuarmunda, Sundergarh",105,20,,,66,,,37,
,Sambalpur,"Filter Plant, PHD Office, Modipara",100,24,,,220,,,53,
,Talcher,Coal Field Area,104,23,,,86,,,54,
,,T.T.P.S.Colony,104,17,,,97,,,46,
Tamilnadu,Chennai,"Govt. High School, Manali",76,17,,,58,,,31,
,,Kathivakkam,94,19,,,46,,,31,
,,Thiruvottiyur,57,22,,,49,,,35,
,,"NEERI, CSIR CampusTaramani",96,13,,,68,,,34,
,,Kilpauk,61,14,,,59,,,33,
,,Thiyagaraya Nagar,57,22,,,58,,,36,
,,Nunbakgum,57,21,,,55,,,36,
,,Anna Nagar,84,9,,,59,,,39,
,Coimbatore,"Poniarajapuram, On the top of DEL",86,6,,,136,,,28,
,,G.D.Matric Hr.Sec.School,88,6,,,102,,,31,
,,"SIDCO Office, Coimbatore/ Kurichi",92,9,,,94,,,37,
,Cuddalore,Eachangadu Village,95,24,,,39,,,32,
,,SIPCOT (Project Office),96,20,,,36,,,26,
,,"DEE Office, Cuddalore",93,28,,,43,,,36,
,Madurai,Highway (Project -I) Building,49,9,,,92,,,32,
,,Fenner (I) Ltd. Kochadai,49,11,,,131,,,36,
,,Kunnathur Chatram Avvai Girls HS School,47,10,,,85,,,36,
,Mettur,Raman Nagar,44,8,,,56,,,24,
,,SIDCO,40,13,,,58,,,31,
,Salem,Sowdeswari College Building,42,11,,,54,,,21,
,Trichy,Gandhi Market,95,23,,,117,,,54,
,,Main Guard Gate,96,22,,,134,,,67,
,,Bishop Heber College,99,13,,,74,,,36,
,,Golden Rock,92,19,,,82,,,48,
,,Central Bus Stand,93,23,,,112,,,58,
,Tuticorin,"Fisheries College, Tuticorin Sipcot",100,5,,,85,,,22,
,,Raja Agencies,100,10,,,110,,,27,
,,AVM Jewellery Building,91,5,,,61,,,26,
Telangana,Adilabad,"Building of SCCL Manadamarri Club
Mandamarri, Mancherial",86,22,,,50,,,33,
,Hyderabad,Balanagar,85,34,,,87,,,53,
,,"Tarnaka, NEERI Lab. IICT Campus",93,8,,,134,,,52,
,,"Uppal, Modern Foods & Industries IDA",29,37,,,81,,,54,
,,Jublee Hills,64,37,,,113,,,56,
,,Paradise,30,35,,,70,,,54,
,,Charminar,99,24,,,79,,,57,
,,Zoo Park,105,11,,,126,,,54,
,,"Jeedimetla Industrial Estate, Rangareddy
Distt.",89,35,,,137,,,58,
,Karimnagar,"On the terrace of the DIC building,
Karimnagar",25,27,,,79,,,49,
,Khammam,Station Name: CER Club Khamam,26,26,,,44,,,36,
No. of,,,,,,,,,,,
monitoring,,,,,,,,,,,
days,,,,,,,,,,,
Annual,,,,,,,,,,,
Average,,,,,,,,,,,
State / UT,City / town / village,Location,"No. of
monitoring
days",,PM2.5 Concentration in µg/m3,,,,,,
,,,,,Minimum,,,Maximum,,"Annual
Average",
,,,,,(24-hourly,,,(24-hourly,,,
,,,,,average),,,average),,,
,Nalgonda,AP PCB Nalgonda,18,26,,,50,,,40,
,,"M/s. Srini Pharmaceuticals pvt.
Ltd.Choutuppal (V & M)",4,53,,,62,,,57,
,Nizamabad,"subashnagar,nizamabad dist",62,21,,,65,,,27,
,Patencheru,"Police Station, Medak, Ramachadrapuram",74,15,,,61,,,37,
,Ramagundam,"Godavarikhani, Ramagundam, Karimnagar",33,30,,,82,,,49,
,Sangareddy,Pashamylaram/Municipal Office,104,7,,,250,,,47,
,,Regional office Building of SANGAREDDY,76,18,,,52,,,34,
,,"M/s. Mylan Industries, Gaddapothara",42,20,,,54,,,37,
,Warangal,"Mee-Seva Building ,Municipal Complex",35,25,,,71,,,41,
Tripura,Agartala,"SPCB, Pavivesh Bhawan, Pandit Nehru
Complex, Gorkhabasti, Kunjaban",104,19,,,33,,,24,
,,"Bordowali Bipani Bitan, Agartala MC,
Bordowali, Near Nagerjala",104,49,,,72,,,60,
"Uttar
Pradesh",Agra,Taj Mahal,278,6,,,403,,,95,
,,DIC Nunhai,82,8,,,398,,,115,
,,Etmad-uddaulah,63,10,,,292,,,109,
,,Rambagh,87,4,,,279,,,104,
,Ghaziabad,"Atlas Cycles Industries, Sahibabad Ind.
area",86,28,,,266,,,102,
,,Bulandshaar Road Industrial Area,95,25,,,296,,,104,
,Kanpur,Indian Institute of Technology,140,9,,,277,,,83,
,Lucknow,Vikas Khand,108,10,,,668,,,108,
,Noida,"UP PPCB, E-12/1, Sector - 1",90,31,,,311,,,119,
"sWest
Bengal",Asansol,Asansol Municipal Corporation,103,41,,,145,,,58,
,Barrackpore,Barrackpore Municiaplity,104,18,,,110,,,44,
,Darjeeling,Bose Institute Campus,104,13,,,44,,,20,
,Durgapur,"Bidhannagar, PCBL Club, Muchipara",104,46,,,136,,,71,
,Haldia,"Supermarket Building, Durgachak",104,21,,,46,,,33,
,Howrah,Howrah Municipal Corporation,146,15,,,290,,,105,
,,"CDS & Health Centre, Bator",146,13,,,267,,,89,
,Kalyani,"College of Medicine & JNM Hospital,
Kalyani Industrial Area",104,19,,,97,,,40,
,Kolkata,"KMC office Building, Moulali",157,25,,,292,,,99,
,,"Minto Park, Inside Park AJC Bose Road",147,21,,,192,,,82,
,,"Behala Chowrasta, Traffic Guard Building",157,20,,,261,,,91,
,,Kasba,96,1,,,335,,,64,
,,"Tennis Club Biulding, 45-46 Canal West
Road, Fariapukur, Shyambazar",147,20,,,285,,,95,
,Siliguri,Siliguri,104,17,,,71,,,35,
No. of,,,,,,,,,,,
monitoring,,,,,,,,,,,
days,,,,,,,,,,,
Annual,,,,,,,,,,,
Average,,,,,,,,,,,
